num,label,url
1017,ransomware,unocl45trpuoefft.og5ezh.top
1018,ransomware,52uo5k3t73ypjije.4n592s.top
1019,ransomware,wjtqjleommc4z46i.srtos7.bid
1020,ransomware,fnmi62725zfti2vy.1gtx3p.top
1021,ransomware,wjtqjleommc4z46i.j0n83w.bid
1022,ransomware,dwytqrgblrynsgtew.org
1023,ransomware,ahuqfrqk54v3vnzj.cb3pul.top
1024,ransomware,52uo5k3t73ypjije.35u068.bid
1025,ransomware,52uo5k3t73ypjije.40wiai.top
1026,ransomware,52uo5k3t73ypjije.yw4629.top
1027,ransomware,vyohacxzoue32vvk.roep3o.top
1028,ransomware,p27dokhpz2n7nvgr.1b3qjy.top
1029,ransomware,ffoqr3ug7m726zou.vjso7r.top
1030,ransomware,52uo5k3t73ypjije.62er3d.top
1031,ransomware,52uo5k3t73ypjije.kcufx4.top
1032,ransomware,52uo5k3t73ypjije.kzwor6.top
1033,ransomware,52uo5k3t73ypjije.zxtezv.bid
1034,ransomware,pmenboeqhyrpvomq.shutlazy.casa
1035,ransomware,52uo5k3t73ypjije.wht5py.top
1036,ransomware,p27dokhpz2n7nvgr.12uzfa.top
1037,ransomware,ffoqr3ug7m726zou.x9ap4h.top
1038,ransomware,pe2cku7pebkpgeko.1cb19l.top
1039,ransomware,52uo5k3t73ypjije.bnctf6.top
1040,ransomware,p27dokhpz2n7nvgr.1axzcw.top
1041,ransomware,52uo5k3t73ypjije.hawtzr.bid
1042,ransomware,hjhqmbxyinislkkt.12zucf.top
1043,ransomware,cerberhhyed5frqa.m5gid4.win
1044,ransomware,ffoqr3ug7m726zou.l4dlll.bid
1045,ransomware,pmenboeqhyrpvomq.swissprogramms.bid
1046,ransomware,4kqd3hmqgptupi3p.wallluck.date
1047,ransomware,4kqd3hmqgptupi3p.outputon.asia
1048,ransomware,xpcx6erilkjced3j.1cgbcv.top
1049,ransomware,52uo5k3t73ypjije.dkriur.top
1050,ransomware,4kqd3hmqgptupi3p.6h03gw.top
1051,ransomware,uhufnlsad7bhf4ykqfbevmxergwrth.himfinn.com
1052,ransomware,i5ndw.titlecorta.at
1053,ransomware,4kqd3hmqgptupi3p.8kcfnk.bid
1054,ransomware,unocl45trpuoefft.larebg.bid
1055,ransomware,8b4bb47tiaolhy4uhhlfaqerg.sofarany.at
1056,ransomware,ffoqr3ug7m726zou.b4abvx.top
1057,ransomware,p27dokhpz2n7nvgr.12vpkc.top
1058,ransomware,ffoqr3ug7m726zou.momg04.top
1059,ransomware,unocl45trpuoefft.y721yz.top
1060,ransomware,4kqd3hmqgptupi3p.as5su5.top
1061,ransomware,pmenboeqhyrpvomq.azwsxe.top
1062,ransomware,fuuasvhpsvuihlnje.pw
1063,ransomware,poimoiyreque5.pw
1064,ransomware,unocl45trpuoefft.u64rj2.top
1065,ransomware,qfjhpgbefuhenjp7.19ckzf.top
1066,ransomware,cerberhhyed5frqa.xo59ok.win
1067,ransomware,oqwygprskqv65j72.13gpqd.top
1068,ransomware,svkjhguk.ru
1069,ransomware,4kqd3hmqgptupi3p.mustspace.us
1070,ransomware,ahuqfrqk54v3vnzj.xs2xeh.bid
1071,ransomware,bqukfjfv.org
1072,ransomware,cerberhhyed5frqa.adevf4.win
1073,ransomware,unocl45trpuoefft.vkm4l6.top
1074,ransomware,pmenboeqhyrpvomq.s71vsc.top
1075,ransomware,4kqd3hmqgptupi3p.adevf4.top
1076,ransomware,unocl45trpuoefft.hxrd02.bid
1077,ransomware,unocl45trpuoefft.eyohd2.top
1078,ransomware,6dtxgqam4crv6rr6.onion.cab
1079,ransomware,unocl45trpuoefft.31wkhu.top
1080,ransomware,hjhqmbxyinislkkt.1eeyaj.top
1081,ransomware,p27dokhpz2n7nvgr.1cewld.top
1082,ransomware,52uo5k3t73ypjije.uwckha.bid
1083,ransomware,ffoqr3ug7m726zou.zn90h4.bid
1084,ransomware,unocl45trpuoefft.ll3zot.bid
1085,ransomware,unocl45trpuoefft.s7b63k.bid
1086,ransomware,hjhqmbxyinislkkt.1adh2r.top
1087,ransomware,4kqd3hmqgptupi3p.gs2ka7.top
1088,ransomware,gfwncoyhbdvggns.pw
1089,ransomware,cerberhhyed5frqa.alri58.win
1090,ransomware,unocl45trpuoefft.on2420.bid
1091,ransomware,wjtqjleommc4z46i.y12acl.bid
1092,ransomware,sgowntfjwkybawi.pw
1093,ransomware,pmenboeqhyrpvomq.enanhb.bid
1094,ransomware,unocl45trpuoefft.knowhands.us
1095,ransomware,52uo5k3t73ypjije.5tb8hy.bid
1096,ransomware,52uo5k3t73ypjije.catfills.mobi
1097,ransomware,52uo5k3t73ypjije.k8ytej.bid
1098,ransomware,nikessysleys.top
1099,ransomware,52uo5k3t73ypjije.i6gn9s.bid
1100,ransomware,xpcx6erilkjced3j.18ey8e.top
1101,ransomware,4kqd3hmqgptupi3p.athere.in
1102,ransomware,fooplodanx.top
1103,ransomware,hjhqmbxyinislkkt.142djp.top
1104,ransomware,qfjhpgbefuhenjp7.12efwa.top
1105,ransomware,4kqd3hmqgptupi3p.jal9lk.bid
1106,ransomware,52uo5k3t73ypjije.o6fa2g.bid
1107,ransomware,52uo5k3t73ypjije.f242v5.bid
1108,ransomware,cdxbbpngq.pw
1109,ransomware,4kqd3hmqgptupi3p.choiceher.win
1110,ransomware,lvanwwbyabcfevyi.pw
1111,ransomware,pe2cku7pebkpgeko.vfe2f1.top
1112,ransomware,52uo5k3t73ypjije.to6maq.top
1113,ransomware,52uo5k3t73ypjije.yv7l4b.top
1114,ransomware,52uo5k3t73ypjije.daigy0.top
1115,ransomware,wjtqjleommc4z46i.2y4t6f.bid
1116,ransomware,macooptwafkwchtpo.pw
1117,ransomware,27lelchgcvs2wpm7.b7mciu.top
1118,ransomware,p27dokhpz2n7nvgr.1lfyy4.top
1119,ransomware,wjtqjleommc4z46i.zclhx9.bid
1120,ransomware,mmhmtea.pw
1121,ransomware,lfdachijzuwx4bc4.83zw1f.bid
1122,ransomware,rolerxunitywsto.top
1123,ransomware,jymhmkdaxfbl.click
1124,ransomware,unocl45trpuoefft.kswcuk.top
1125,ransomware,wjtqjleommc4z46i.efyh72.bid
1126,ransomware,oqwygprskqv65j72.1nzpby.top
1127,ransomware,pe2cku7pebkpgeko.1mwipu.top
1128,ransomware,2ymh2gnnbg6pgq2r.winregion.tw
1129,ransomware,unocl45trpuoefft.pap44w.top
1130,ransomware,unintyregullyar.top
1131,ransomware,pmenboeqhyrpvomq.v11z5e.top
1132,ransomware,unocl45trpuoefft.cypz3w.top
1133,ransomware,unocl45trpuoefft.88wz5p.bid
1134,ransomware,dvmbtgoobxcc.pw
1135,ransomware,mphtadhci5mrdlju.onion.to
1136,ransomware,pmenboeqhyrpvomq.y5j7e6.top
1137,ransomware,wjtqjleommc4z46i.d11zjd.bid
1138,ransomware,4kqd3hmqgptupi3p.getsbug.kim
1139,ransomware,52uo5k3t73ypjije.vt3dg6.bid
1140,ransomware,rkiywansamtu.top
1141,ransomware,acbstypdrijslr.ru
1142,ransomware,wjtqjleommc4z46i.cm5ohx.bid
1143,ransomware,sxflmtgxerkpgwlnp.pw
1144,ransomware,avsxrcoq2q5fgrw2.arpbxw.top
1145,ransomware,cerberhhyed5frqa.xmfir0.top
1146,ransomware,nlpqflkbvkdde.eu
1147,ransomware,hjhqmbxyinislkkt.13bcem.top
1148,ransomware,ftoxmpdipwobp4qy.lxvmhm.top
1149,ransomware,toytyaclucomunit.top
1150,ransomware,p27dokhpz2n7nvgr.1jemdr.top
1151,ransomware,pmenboeqhyrpvomq.ka0te8.top
1152,ransomware,4kqd3hmqgptupi3p.breakown.loan
1153,ransomware,xrhwryizf5mui7a5.g72xh8.top
1154,ransomware,vyohacxzoue32vvk.79j8fm.top
1155,ransomware,52uo5k3t73ypjije.deg5xr.top
1156,ransomware,52uo5k3t73ypjije.msu96b.top
1157,ransomware,zutzt67dcxr6mxcn.onion.to
1158,ransomware,52uo5k3t73ypjije.lh9ax3.bid
1159,ransomware,ffoqr3ug7m726zou.yv3uwa.bid
1160,ransomware,vyohacxzoue32vvk.joco7r.top
1161,ransomware,hjhqmbxyinislkkt.1ntyds.top
1162,ransomware,unocl45trpuoefft.m9a225.top
1163,ransomware,52uo5k3t73ypjije.csj0k5.top
1164,ransomware,ffoqr3ug7m726zou.le6611.bid
1165,ransomware,pvwinlrmwvccuo.eu
1166,ransomware,crosseunity.top
1167,ransomware,52uo5k3t73ypjije.wins4n.win
1168,ransomware,lfdachijzuwx4bc4.vrgdrs.top
1169,ransomware,hjhqmbxyinislkkt.1mee2x.top
1170,ransomware,qfjhpgbefuhenjp7.12f53x.top
1171,ransomware,xpcx6erilkjced3j.1j9jad.top
1172,ransomware,hjhqmbxyinislkkt.1bcnad.top
1173,ransomware,p27dokhpz2n7nvgr.1plugt.top
1174,ransomware,wor4d.slewirk.at
1175,ransomware,as3ws.fopyirr.com
1176,ransomware,4kqd3hmqgptupi3p.ix1upt.bid
1177,ransomware,ffoqr3ug7m726zou.1nsnuh.top
1178,ransomware,p27dokhpz2n7nvgr.12gzrv.top
1179,ransomware,x5sbb5gesp6kzwsh.homewind.pl
1180,ransomware,52uo5k3t73ypjije.csdbnk.bid
1181,ransomware,unocl45trpuoefft.75tdcj.bid
1182,ransomware,cerberhhyed5frqa.zgf48j.win
1183,ransomware,avsxrcoq2q5fgrw2.ihuk7s.top
1184,ransomware,52uo5k3t73ypjije.hv42mo.bid
1185,ransomware,52uo5k3t73ypjije.rdmwha.bid
1186,ransomware,ffoqr3ug7m726zou.5m2n7x.top
1187,ransomware,ffoqr3ug7m726zou.5hmjh7.bid
1188,ransomware,wjtqjleommc4z46i.cc0r87.bid
1189,ransomware,qfjhpgbefuhenjp7.1jfjhb.top
1190,ransomware,xpcx6erilkjced3j.1jyrty.top
1191,ransomware,yuysikankhqvdwdv.xyz
1192,ransomware,unocl45trpuoefft.78of7m.bid
1193,ransomware,4kqd3hmqgptupi3p.gapplayed.link
1194,ransomware,hjhqmbxyinislkkt.19b6nk.top
1195,ransomware,ffoqr3ug7m726zou.1gtx3p.top
1196,ransomware,ahuqfrqk54v3vnzj.vgxcci.top
1197,ransomware,52uo5k3t73ypjije.0nyi6l.bid
1198,ransomware,4kqd3hmqgptupi3p.variedtax.kim
1199,ransomware,52uo5k3t73ypjije.sotn58.bid
1200,ransomware,avsxrcoq2q5fgrw2.ayjy5d.top
1201,ransomware,oqwygprskqv65j72.1aj1bb.top
1202,ransomware,avsxrcoq2q5fgrw2.p93w1x.bid
1203,ransomware,unocl45trpuoefft.freshsdog.loan
1204,ransomware,corefitness.info
1205,ransomware,p27dokhpz2n7nvgr.1jpb8w.top
1206,ransomware,52uo5k3t73ypjije.aclox4.bid
1207,ransomware,52uo5k3t73ypjije.1f1dw3.bid
1208,ransomware,52uo5k3t73ypjije.33dofy.top
1209,ransomware,qfjhpgbefuhenjp7.1a2jzy.top
1210,ransomware,52uo5k3t73ypjije.43wjor.top
1211,ransomware,lfdachijzuwx4bc4.djintc.bid
1212,ransomware,wjtqjleommc4z46i.uwckha.top
1213,ransomware,hjhqmbxyinislkkt.1a2xx3.top
1214,ransomware,p27dokhpz2n7nvgr.195heb.top
1215,ransomware,unocl45trpuoefft.na2iuz.bid
1216,ransomware,cerberhhyed5frqa.kipfgs65s.com
1217,ransomware,ibjgnqsthdyp.pw
1218,ransomware,hjhqmbxyinislkkt.1q7pwb.top
1219,ransomware,74nfnjhlq45nkgws4hbdbk45wekfjhqw4talefgnv.curryfort.at
1220,ransomware,52uo5k3t73ypjije.iait3w.bid
1221,ransomware,qfjhpgbefuhenjp7.17ipn9.top
1222,ransomware,52uo5k3t73ypjije.5ctoeb.bid
1223,ransomware,avsxrcoq2q5fgrw2.2wfe60.top
1224,ransomware,p27dokhpz2n7nvgr.1mir1h.top
1225,ransomware,p27dokhpz2n7nvgr.13ixv2.top
1226,ransomware,52uo5k3t73ypjije.fi50le.bid
1227,ransomware,ahuqfrqk54v3vnzj.n3oyw7.bid
1228,ransomware,52uo5k3t73ypjije.9ildst.top
1229,ransomware,hjhqmbxyinislkkt.19hj4f.top
1230,ransomware,vyohacxzoue32vvk.dks71o.bid
1231,ransomware,avxdypmdbo.pw
1232,ransomware,unocl45trpuoefft.1de02r.top
1233,ransomware,4kqd3hmqgptupi3p.f0jlbj.bid
1234,ransomware,vyohacxzoue32vvk.zu3fzc.bid
1235,ransomware,52uo5k3t73ypjije.sxjdpg.bid
1236,ransomware,52uo5k3t73ypjije.asxjdp.top
1237,ransomware,hjhqmbxyinislkkt.1bcxcs.top
1238,ransomware,cerberhhyed5frqa.cmti5o.win
1239,ransomware,52uo5k3t73ypjije.laugk2.top
1240,ransomware,ffoqr3ug7m726zou.u9fcji.bid
1241,ransomware,ffoqr3ug7m726zou.rzt69n.top
1242,ransomware,4kqd3hmqgptupi3p.6ogy3i.top
1243,ransomware,p27dokhpz2n7nvgr.1ebvqb.top
1244,ransomware,52uo5k3t73ypjije.wg00sp.bid
1245,ransomware,p27dokhpz2n7nvgr.1ktjse.top
1246,ransomware,unocl45trpuoefft.7eup7k.bid
1247,ransomware,lfdachijzuwx4bc4.0ndl3j.bid
1248,ransomware,unocl45trpuoefft.csv7o6.bid
1249,ransomware,unocl45trpuoefft.jsotn5.top
1250,ransomware,wjtqjleommc4z46i.e53rg4.bid
1251,ransomware,unocl45trpuoefft.c9kp0o.bid
1252,ransomware,qfjhpgbefuhenjp7.1mnsg6.top
1253,ransomware,ffoqr3ug7m726zou.wf912u.bid
1254,ransomware,cerberhhyed5frqa.li4loi.win
1255,ransomware,4kqd3hmqgptupi3p.hessale.pw
1256,ransomware,52uo5k3t73ypjije.bcjl1h.top
1257,ransomware,d34fa.lasmeio.com
1258,ransomware,p27dokhpz2n7nvgr.1nhkou.top
1259,ransomware,52uo5k3t73ypjije.er05vm.bid
1260,ransomware,hjhqmbxyinislkkt.1ppto6.top
1261,ransomware,kbv5s.kylepasse.at
1262,ransomware,pe2cku7pebkpgeko.5hmjh7.bid
1263,ransomware,52uo5k3t73ypjije.11pmnz.top
1264,ransomware,ytcijiooxdtlbevrh.info
1265,ransomware,pmenboeqhyrpvomq.5b1s82.top
1266,ransomware,52uo5k3t73ypjije.kyjw0g.bid
1267,ransomware,hjhqmbxyinislkkt.1gjpzp.top
1268,ransomware,unocl45trpuoefft.a4v4c3.bid
1269,ransomware,xpcx6erilkjced3j.1mpsnr.top
1270,ransomware,wjtqjleommc4z46i.c3fz3z.bid
1271,ransomware,unocl45trpuoefft.ks3ghp.bid
1272,ransomware,unocl45trpuoefft.ii2yoh.bid
1273,ransomware,52uo5k3t73ypjije.w8yolm.bid
1274,ransomware,qqtphtlhny.pw
1275,ransomware,3qbyaoohkcqkzrz6.torplanet.eu
1276,ransomware,unocl45trpuoefft.j404oy.bid
1277,ransomware,x5sbb5gesp6kzwsh.questpul.pl
1278,ransomware,cerberhhyed5frqa.vmfu48.win
1279,ransomware,unocl45trpuoefft.j0cia7.bid
1280,ransomware,52uo5k3t73ypjije.4nf7ij.top
1281,ransomware,p27dokhpz2n7nvgr.1dp6un.top
1282,ransomware,unocl45trpuoefft.whmykv.bid
1283,ransomware,wjtqjleommc4z46i.y2ijlz.bid
1284,ransomware,ffoqr3ug7m726zou.14gmtu.top
1285,ransomware,unocl45trpuoefft.ozlrnx.bid
1286,ransomware,unocl45trpuoefft.086ux2.top
1287,ransomware,wjtqjleommc4z46i.fwfu4t.bid
1288,ransomware,www.foolalexas.top
1289,ransomware,52uo5k3t73ypjije.w6sj06.bid
1290,ransomware,pmenboeqhyrpvomq.k7oud1.top
1291,ransomware,cerberhhyed5frqa.azlto5.win
1292,ransomware,unocl45trpuoefft.wz139z.top
1293,ransomware,avsxrcoq2q5fgrw2.y9kxz2.bid
1294,ransomware,p27dokhpz2n7nvgr.1cpb4z.top
1295,ransomware,27lelchgcvs2wpm7.adevf4.top
1296,ransomware,avsxrcoq2q5fgrw2.ewg6uf.bid
1297,ransomware,www.chromefastl.top
1298,ransomware,unocl45trpuoefft.3n9lut.bid
1299,ransomware,4kqd3hmqgptupi3p.cm5ohx.bid
1300,ransomware,4kqd3hmqgptupi3p.metmet.win
1301,ransomware,4kqd3hmqgptupi3p.anypicked.red
1302,ransomware,pmenboeqhyrpvomq.wn4h1k.top
1303,ransomware,unocl45trpuoefft.p2ix1u.bid
1304,ransomware,vrvis6ndra5jeggj.livewargaming.ch
1305,ransomware,4kqd3hmqgptupi3p.tieslaws.link
1306,ransomware,52uo5k3t73ypjije.dd4xo3.top
1307,ransomware,52uo5k3t73ypjije.jg6jtw.top
1308,ransomware,unocl45trpuoefft.i561zy.bid
1309,ransomware,4kqd3hmqgptupi3p.0vgu64.top
1310,ransomware,pe2cku7pebkpgeko.utebcd.top
1311,ransomware,avsxrcoq2q5fgrw2.y1fx4w.top
1312,ransomware,p27dokhpz2n7nvgr.1em2j4.top
1313,ransomware,pmenboeqhyrpvomq.2agglf.top
1314,ransomware,avsxrcoq2q5fgrw2.1mwipu.top
1315,ransomware,hjhqmbxyinislkkt.15u3kg.top
1316,ransomware,pmenboeqhyrpvomq.fm0cga.top
1317,ransomware,vyohacxzoue32vvk.3t3hyf.top
1318,ransomware,avsxrcoq2q5fgrw2.5m2n7x.top
1319,ransomware,52uo5k3t73ypjije.94ycl8.bid
1320,ransomware,xrhwryizf5mui7a5.uw9x7z.bid
1321,ransomware,52uo5k3t73ypjije.31wkhu.top
1322,ransomware,polaerunity.top
1323,ransomware,avsxrcoq2q5fgrw2.vofy7f.top
1324,ransomware,4kqd3hmqgptupi3p.homehuge.top
1325,ransomware,honourableud.top
1326,ransomware,52uo5k3t73ypjije.izyclz.bid
1327,ransomware,unocl45trpuoefft.cifbp9.bid
1328,ransomware,newgiftst.top
1329,ransomware,kpybuhnosdrm.in
1330,ransomware,wjtqjleommc4z46i.oodvxp.bid
1331,ransomware,4kqd3hmqgptupi3p.foodtopic.mobi
1332,ransomware,pe2cku7pebkpgeko.tsrwj3.top
1333,ransomware,vyohacxzoue32vvk.ean5e7.top
1334,ransomware,3qbyaoohkcqkzrz6.torprovider.li
1335,ransomware,p27dokhpz2n7nvgr.1daq6h.top
1336,ransomware,4kqd3hmqgptupi3p.mtxtul.top
1337,ransomware,52uo5k3t73ypjije.4oyhvh.top
1338,ransomware,52uo5k3t73ypjije.2y4t6f.bid
1339,ransomware,52uo5k3t73ypjije.ovpgod.top
1340,ransomware,52uo5k3t73ypjije.r21wmw.top
1341,ransomware,twbers4hmi6dc65f.onion.cab
1342,ransomware,p27dokhpz2n7nvgr.1321z6.top
1343,ransomware,uetwvrlnee.fr
1344,ransomware,oqwygprskqv65j72.1gqj8x.top
1345,ransomware,4kqd3hmqgptupi3p.barberryshin.casa
1346,ransomware,unocl45trpuoefft.m03t72.bid
1347,ransomware,nnrtsdf34dsjhb23rsdf.spannflow.com
1348,ransomware,4kqd3hmqgptupi3p.nameuser.site
1349,ransomware,unocl45trpuoefft.ageshere.club
1350,ransomware,ffoqr3ug7m726zou.hpwom3.top
1351,ransomware,wjtqjleommc4z46i.kt70uk.bid
1352,ransomware,ahuqfrqk54v3vnzj.c8jxpp.top
1353,ransomware,cerberhhyed5frqa.to6maq.win
1354,ransomware,52uo5k3t73ypjije.3gpdgx.bid
1355,ransomware,ffoqr3ug7m726zou.bpuhab.top
1356,ransomware,52uo5k3t73ypjije.cm5ohx.bid
1357,ransomware,52uo5k3t73ypjije.v11z5e.top
1358,ransomware,52uo5k3t73ypjije.s2xb1s.bid
1359,ransomware,4kqd3hmqgptupi3p.endsdoubt.loan
1360,ransomware,p27dokhpz2n7nvgr.17g6gc.top
1361,ransomware,52uo5k3t73ypjije.rnkj09.top
1362,ransomware,4kqd3hmqgptupi3p.pairsraw.loan
1363,ransomware,unocl45trpuoefft.yky1uf.bid
1364,ransomware,p27dokhpz2n7nvgr.1hpvzl.top
1365,ransomware,vrympoqs5ra34nfo.bigbird.at
1366,ransomware,hjhqmbxyinislkkt.1fygsg.top
1367,ransomware,4kqd3hmqgptupi3p.5ctoeb.bid
1368,ransomware,hjhqmbxyinislkkt.1mvku2.top
1369,ransomware,remoteunityrety.top
1370,ransomware,wjtqjleommc4z46i.o8hpwj.top
1371,ransomware,hjhqmbxyinislkkt.1kw51p.top
1372,ransomware,52uo5k3t73ypjije.o08a6d.top
1373,ransomware,ffoqr3ug7m726zou.4tkb0d.top
1374,ransomware,axnemuevqnstqyflb.work
1375,ransomware,unocl45trpuoefft.nmit4p.bid
1376,ransomware,unocl45trpuoefft.hyr1h3.bid
1377,ransomware,avsxrcoq2q5fgrw2.zi842m.bid
1378,ransomware,cerberhhyed5frqa.cneo59.win
1379,ransomware,52uo5k3t73ypjije.vkslju.bid
1380,ransomware,vyohacxzoue32vvk.5a5vmh.top
1381,ransomware,wjtqjleommc4z46i.srmlzh.bid
1382,ransomware,52uo5k3t73ypjije.o8hpwj.top
1383,ransomware,unocl45trpuoefft.emogew.bid
1384,ransomware,unocl45trpuoefft.zgheyh.bid
1385,ransomware,ffoqr3ug7m726zou.i4ucg2.bid
1386,ransomware,52uo5k3t73ypjije.7ud98m.bid
1387,ransomware,p27dokhpz2n7nvgr.1mfdt8.top
1388,ransomware,hjhqmbxyinislkkt.13khiv.top
1389,ransomware,xhrnfffaixawpuob.pw
1390,ransomware,hjhqmbxyinislkkt.11bwgu.top
1391,ransomware,unocl45trpuoefft.l05l27.top
1392,ransomware,p27dokhpz2n7nvgr.1pbfky.top
1393,ransomware,uxvvm.us
1394,ransomware,52uo5k3t73ypjije.b8ll6n.top
1395,ransomware,gwe32fdr74bhfsyujb34gfszfv.zatcurr.com
1396,ransomware,p27dokhpz2n7nvgr.1p5fwl.top
1397,ransomware,unocl45trpuoefft.zn9cme.bid
1398,ransomware,unocl45trpuoefft.mezy7j.bid
1399,ransomware,de2nuvwegoo32oqv.torspaces.li
1400,ransomware,qfjhpgbefuhenjp7.18rkju.top
1401,ransomware,ohpbdikmrrhr.pw
1402,ransomware,52uo5k3t73ypjije.xab7m0.top
1403,ransomware,unocl45trpuoefft.l69xgc.bid
1404,ransomware,olanasouce.000webhostapp.com/22/panel/admin.php
